City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
315,khandyga,62.6667,135.6,77.77399999999994,32,21,1.07,RU,08/10/2023
316,petrolina de goias,-16.095,-49.3381,72.69800000000004,45,5,1.79,BR,08/10/2023
317,mount pearl,47.5166,-52.7813,55.32800000000003,94,100,8.23,CA,08/10/2023
318,gurupi,-11.7292,-49.0686,80.20400000000001,37,10,2.39,BR,08/10/2023
319,sassandra,4.95,-6.0833,73.868,89,100,3.5,CI,08/10/2023
320,mount isa,-20.7333,139.5,80.36599999999993,26,12,5.66,AU,08/10/2023
321,tralee,52.2704,-9.7026,59.414000000000044,91,18,3.9,IE,08/10/2023
322,gokwe,-18.2048,28.9349,50.50399999999996,69,0,4.88,ZW,08/10/2023
323,georgievka,49.3314,81.5761,77.666,46,4,5.13,KZ,08/10/2023
324,nhamunda,-2.1861,-56.7131,78.38600000000002,65,6,1.28,BR,08/10/2023
325,tabou,4.423,-7.3528,75.30799999999994,83,100,4.93,CI,08/10/2023
326,bereeda,11.8704,51.0579,87.33199999999994,53,96,4.58,SO,08/10/2023
327,tual,-5.6667,132.75,78.31400000000002,80,74,9.39,ID,08/10/2023
328,sandnessjoen,66.0217,12.6316,59.414000000000044,63,20,3.09,NO,08/10/2023
329,strelka,58.0728,93.0344,69.43999999999988,55,12,1.87,RU,08/10/2023
330,meadow lake,34.8014,-106.5436,78.27800000000008,47,100,4.22,US,08/10/2023
331,elk city,35.412,-99.4043,76.94599999999997,78,0,3.09,US,08/10/2023
332,kailua-kona,19.6406,-155.9956,85.964,69,75,4.63,US,08/10/2023
333,juneau,58.3019,-134.4197,59.21599999999995,98,100,4.63,US,08/10/2023
334,new norfolk,-42.7826,147.0587,60.29599999999999,63,86,4.0,AU,08/10/2023
335,jwaneng,-24.6004,24.7303,44.798,74,0,4.42,BW,08/10/2023
336,at taraf,25.3628,49.725,86.5399999999999,35,0,3.03,SA,08/10/2023
337,curup,-3.4667,102.5333,81.15799999999996,59,67,0.66,ID,08/10/2023
338,malabar,-33.9667,151.25,74.91199999999998,29,0,10.29,AU,08/10/2023
339,sampit,-2.5333,112.95,87.38600000000002,54,69,1.96,ID,08/10/2023
340,ballycastle,55.2044,-6.243,62.276000000000124,95,99,3.57,GB,08/10/2023
341,ouro preto do oeste,-10.7481,-62.2158,84.59599999999995,40,73,1.31,BR,08/10/2023
342,wynyard,-41.0,145.7167,55.561999999999955,64,42,5.66,AU,08/10/2023
343,kolondieba,11.0882,-6.8926,70.0159999999999,97,100,3.81,ML,08/10/2023
344,kutum,14.2,24.6667,70.44800000000004,79,36,5.27,SD,08/10/2023
345,vadso,70.0744,29.7487,67.08199999999994,82,0,2.57,NO,08/10/2023
346,camargo,27.6667,-105.1667,87.63799999999998,26,82,1.57,MX,08/10/2023
347,nova vicosa,-17.8919,-39.3719,71.22200000000004,74,8,2.72,BR,08/10/2023
348,east ballina,-28.8667,153.5833,73.79599999999999,44,1,3.45,AU,08/10/2023
349,palikir - national government center,6.9248,158.1611,86.84599999999995,79,75,5.14,FM,08/10/2023
350,cannonvale,-20.2833,148.7,69.18799999999993,61,31,6.51,AU,08/10/2023
351,baoding,38.8511,115.4903,84.16400000000004,75,87,2.47,CN,08/10/2023
352,labuan bajo,-8.4964,119.8877,82.61599999999993,51,20,2.13,ID,08/10/2023
353,mar del plata,-38.0023,-57.5575,52.952000000000055,95,100,1.34,AR,08/10/2023
354,bam,29.106,58.357,87.512,19,22,3.97,IR,08/10/2023
355,atasu,48.6814,71.6433,73.92199999999997,55,99,5.34,KZ,08/10/2023
356,soledade,-28.8183,-52.5103,56.731999999999914,98,89,2.63,BR,08/10/2023
357,petauke,-14.2426,31.3253,56.372000000000014,71,0,4.91,ZM,08/10/2023
358,thai binh,20.45,106.3333,89.36599999999993,68,87,3.77,VN,08/10/2023
359,grants,35.1473,-107.8514,68.23399999999987,40,0,2.57,US,08/10/2023
360,vrangel',42.7297,133.0839,67.09999999999997,99,100,5.3,RU,08/10/2023
361,ciudad bolivar,8.1222,-63.5497,77.01799999999997,84,100,2.18,VE,08/10/2023
362,novodvinsk,64.4165,40.8122,63.19400000000002,85,0,2.09,RU,08/10/2023
363,ebon,4.582,168.6964,82.27399999999994,72,100,1.92,MH,08/10/2023
364,isla mujeres,21.2311,-86.731,86.16199999999998,80,0,4.64,MX,08/10/2023
365,ingeniero guillermo n. juarez,-23.9,-61.85,66.03799999999995,61,2,3.08,AR,08/10/2023
366,sirjan,29.452,55.6814,78.24200000000002,25,7,2.93,IR,08/10/2023
367,staplehurst,51.1611,0.5525,60.88999999999993,62,0,1.28,GB,08/10/2023
368,hirara,24.8,125.2833,89.87000000000006,70,75,2.57,JP,08/10/2023
369,urengoy,65.9667,78.3667,51.49400000000003,89,99,9.41,RU,08/10/2023
370,gebeit,21.0667,36.3167,83.76799999999997,21,1,0.18,SD,08/10/2023
371,greymouth,-42.4667,171.2,48.00200000000001,47,0,1.51,NZ,08/10/2023
372,christchurch,-43.5333,172.6333,46.47199999999998,69,100,7.72,NZ,08/10/2023
373,ust'-ilimsk,58.0006,102.6619,68.52199999999999,62,100,2.46,RU,08/10/2023
374,shubarshi,48.5872,57.1869,67.18999999999988,68,0,7.25,KZ,08/10/2023
375,hammerfest,70.6634,23.6821,72.05000000000001,64,100,1.03,NO,08/10/2023
376,kindu,-2.95,25.95,74.49799999999999,59,86,0.83,CD,08/10/2023
377,birjand,32.8663,59.2211,75.66799999999995,25,0,4.12,IR,08/10/2023
378,broken hill,-31.95,141.4333,59.79199999999997,40,2,4.35,AU,08/10/2023
379,tanumah,27.1,44.1333,86.48600000000005,11,0,4.83,SA,08/10/2023
380,outokumpu,62.7269,29.0159,60.69199999999995,94,100,1.29,FI,08/10/2023
381,waingapu,-9.6567,120.2641,82.63399999999984,58,36,6.67,ID,08/10/2023
382,tirano,46.2154,10.1679,63.391999999999996,89,12,2.36,IT,08/10/2023
383,papao,-17.75,-149.55,80.27600000000012,74,76,7.58,PF,08/10/2023
384,mukalla,14.5425,49.1242,84.39799999999997,68,81,2.27,YE,08/10/2023
385,barranca,-10.75,-77.7667,65.20999999999998,85,31,3.73,PE,08/10/2023
386,nyurba,63.2842,118.3319,78.17000000000002,44,42,4.29,RU,08/10/2023
387,jijiang,29.2906,106.2542,98.49200000000002,61,4,1.24,CN,08/10/2023
388,khabary,53.6259,79.5345,71.70799999999991,47,78,0.79,RU,08/10/2023
389,acarau,-2.8856,-40.12,76.99999999999994,84,46,6.4,BR,08/10/2023
390,labuan,5.2767,115.2417,88.16000000000003,66,20,2.24,MY,08/10/2023
391,veinticinco de mayo,-35.4323,-60.1727,50.98999999999995,86,100,1.34,AR,08/10/2023
392,carutapera,-1.195,-46.02,76.71199999999993,86,40,3.26,BR,08/10/2023
393,haiku-pauwela,20.9219,-156.3051,82.41799999999995,63,20,10.29,US,08/10/2023
394,bay harbor,30.1471,-85.6146,85.94599999999997,80,0,3.09,US,08/10/2023
395,winneba,5.3511,-0.6231,74.57,88,100,4.3,GH,08/10/2023
396,guerrero negro,27.9769,-114.0611,71.42000000000002,85,2,7.35,MX,08/10/2023
397,fortuna,40.5982,-124.1573,66.92000000000002,91,100,4.12,US,08/10/2023
398,mazamari,-11.3258,-74.5308,68.81,96,23,0.96,PE,08/10/2023
399,thoothukudi,8.8054,78.1453,88.08800000000002,66,40,3.09,IN,08/10/2023
400,alaghsas,17.0187,8.0168,82.63399999999984,55,100,4.59,NE,08/10/2023
401,bubaque,11.2833,-15.8333,79.30399999999992,83,100,0.94,GW,08/10/2023
402,prado,-17.3411,-39.2208,70.60999999999996,75,3,2.81,BR,08/10/2023
403,kachug,53.9606,105.8817,63.464,81,99,7.0,RU,08/10/2023
404,tannum sands,-23.9504,151.3693,73.29199999999997,46,100,5.66,AU,08/10/2023
405,kiruna,67.8557,20.2251,45.51799999999997,100,7,3.09,SE,08/10/2023
406,cimarron hills,38.8586,-104.6989,69.34999999999997,53,20,4.12,US,08/10/2023
407,recani,31.2846,-4.2688,89.95999999999998,18,13,4.11,MA,08/10/2023
408,kampong thom,12.7111,104.8887,90.84199999999993,54,100,2.87,KH,08/10/2023
409,itoman,26.1247,127.6694,89.97800000000001,86,75,2.57,JP,08/10/2023
410,mandvi,22.8333,69.3667,82.02199999999999,82,100,9.39,IN,08/10/2023
411,saskatoon,52.1168,-106.6345,64.38199999999989,52,75,7.2,CA,08/10/2023
412,zhangjiakou shi xuanhua qu,40.6103,115.0447,83.06599999999997,70,82,2.32,CN,08/10/2023
413,champerico,14.3,-91.9167,82.57999999999998,77,48,2.12,GT,08/10/2023
414,wheelersburg,38.7304,-82.8555,74.93,88,75,0.0,US,08/10/2023
415,tasqala,51.1167,50.3167,69.04400000000004,60,7,4.08,KZ,08/10/2023
416,ardestan,33.3761,52.3694,80.23999999999995,27,0,1.63,IR,08/10/2023
417,brookings,44.3114,-96.7984,71.94199999999995,85,0,1.54,US,08/10/2023
418,mbandaka,0.0487,18.2603,68.88199999999989,99,100,1.26,CD,08/10/2023
419,male,4.1748,73.5089,76.94599999999997,94,75,5.2,MV,08/10/2023
420,buka,40.8108,69.1986,85.82,25,0,2.12,UZ,08/10/2023
421,salima,-13.7804,34.4587,62.383999999999844,70,0,2.61,MW,08/10/2023
422,kaiapoi,-43.3783,172.6401,45.553999999999974,68,100,7.72,NZ,08/10/2023
423,kalevala,65.2,31.1667,64.094,89,99,3.4,RU,08/10/2023
424,callao,-12.0667,-77.15,70.08800000000002,73,100,5.14,PE,08/10/2023
425,amga,60.8953,131.9608,72.15799999999996,46,98,3.6,RU,08/10/2023
426,port douglas,-16.4833,145.4667,72.69800000000004,72,95,7.31,AU,08/10/2023
427,akjoujt,19.6969,-14.4164,85.94599999999997,41,5,7.11,MR,08/10/2023
428,saint-joseph,-21.3667,55.6167,66.57800000000003,79,23,1.82,RE,08/10/2023
429,kaspiyskiy,45.3929,47.3707,86.036,45,2,2.89,RU,08/10/2023
430,paradip garh,20.3167,86.6167,87.62000000000006,60,46,4.1,IN,08/10/2023
431,songyang,34.4553,113.0281,86.34199999999993,63,13,2.29,CN,08/10/2023
432,kimbe,-5.5502,150.1429,87.97999999999996,51,57,6.17,PG,08/10/2023
433,santa ana de yacuma,-13.75,-65.4333,82.00399999999996,45,0,0.55,BO,08/10/2023
434,kudahuvadhoo,2.6708,72.8944,80.32999999999998,79,100,3.7,MV,08/10/2023
435,suva,-18.1416,178.4415,80.07800000000003,57,75,4.12,FJ,08/10/2023
436,eyl,7.9803,49.8164,77.27000000000004,69,76,9.53,SO,08/10/2023
437,cururupu,-1.8283,-44.8683,74.22800000000001,93,42,1.7,BR,08/10/2023
438,changyon,38.2508,125.0961,77.77399999999994,75,100,6.04,KP,08/10/2023
439,nguigmi,14.2495,13.1092,78.47600000000006,71,100,3.05,NE,08/10/2023
440,kiama,-34.6833,150.8667,71.38399999999984,45,71,6.71,AU,08/10/2023
441,posto fiscal rolim de moura,-13.0833,-62.2667,79.142,45,9,0.62,BR,08/10/2023
442,bilajer,40.5681,50.0378,82.22000000000008,83,0,2.06,AZ,08/10/2023
443,udaipur,24.5712,73.6918,77.89999999999992,81,99,6.13,IN,08/10/2023
444,felahiye,39.0906,35.5672,56.13799999999998,83,0,0.27,TR,08/10/2023
445,dahanu,19.9667,72.7333,80.79800000000006,83,99,5.38,IN,08/10/2023
446,fisterra,42.9049,-9.2629,69.74599999999992,91,74,6.82,ES,08/10/2023
447,taksimo,56.3444,114.8794,68.95400000000001,65,100,0.5,RU,08/10/2023
448,hotan,37.0997,79.9269,87.88999999999993,21,13,1.31,CN,08/10/2023
449,ostersund,63.1792,14.6357,48.64999999999998,100,20,4.12,SE,08/10/2023
450,strezhevoy,60.7333,77.5889,49.72999999999996,97,100,5.64,RU,08/10/2023
451,prince rupert,54.3161,-130.3201,59.089999999999975,98,100,7.2,CA,08/10/2023
452,pangoa,-12.1167,-73.0,67.99999999999994,90,49,1.52,PE,08/10/2023
453,svetlyy,54.675,20.1347,50.053999999999974,77,96,4.42,RU,08/10/2023
454,salinopolis,-0.6136,-47.3561,78.80000000000001,84,49,5.23,BR,08/10/2023
455,jinghong,21.991,100.7341,81.8239999999999,73,100,0.82,CN,08/10/2023
456,la'ie,21.6477,-157.9253,84.16400000000004,67,6,8.56,US,08/10/2023
457,toliara,-23.35,43.6667,66.39799999999997,87,5,6.15,MG,08/10/2023
458,rio grande,-32.035,-52.0986,59.95400000000001,94,100,7.18,BR,08/10/2023
459,magadan,59.5667,150.8,70.53799999999995,55,6,2.96,RU,08/10/2023
460,hagere hiywet,8.9833,37.85,54.13999999999993,89,64,0.34,ET,08/10/2023
461,katsuren-haebaru,26.3369,127.8719,89.97800000000001,77,40,2.57,JP,08/10/2023
462,kukuna,9.4,-12.6667,72.85999999999996,99,100,0.79,SL,08/10/2023
463,mucumpiz,8.4167,-71.1333,55.238,93,60,1.06,VE,08/10/2023
464,pouso alegre,-22.23,-45.9364,60.26000000000005,81,27,1.87,BR,08/10/2023
465,tobelo,1.7284,128.0095,86.88199999999989,61,95,3.24,ID,08/10/2023
466,manokwari,-0.8667,134.0833,81.48199999999991,77,100,2.6,ID,08/10/2023
467,daru,-9.0763,143.2092,75.66799999999995,84,100,7.42,PG,08/10/2023
468,arteche,12.2645,125.4048,88.05199999999996,69,100,1.86,PH,08/10/2023
469,sao joao da barra,-21.6403,-41.0511,70.08800000000002,87,86,4.72,BR,08/10/2023
470,puerto cabezas,14.0351,-83.3888,80.70799999999991,88,99,3.14,NI,08/10/2023
471,kashgar,39.4547,75.9797,83.40799999999996,24,75,5.0,CN,08/10/2023
472,atar,20.5169,-13.0499,91.20200000000006,22,0,2.03,MR,08/10/2023
473,bergama,39.1207,27.1805,74.74999999999994,79,69,3.99,TR,08/10/2023
474,miri,4.4148,114.0089,89.74399999999997,70,40,2.57,MY,08/10/2023
475,porto velho,-8.7619,-63.9039,75.25399999999996,94,0,0.51,BR,08/10/2023
476,karratha,-20.7377,116.8463,80.95999999999998,29,55,4.45,AU,08/10/2023
477,vila velha,-20.3297,-40.2925,73.34599999999995,90,75,3.6,BR,08/10/2023
478,mejit,10.2753,170.8646,82.38199999999989,70,84,4.95,MH,08/10/2023
479,sungai penuh,-2.0833,101.3833,77.50399999999996,61,38,0.59,ID,08/10/2023
480,gadzhiyevo,69.2551,33.3362,64.20200000000006,77,0,3.53,RU,08/10/2023
481,fort mcmurray,56.7268,-111.381,56.786,94,100,4.63,CA,08/10/2023
482,kamaishi,39.2667,141.8833,83.012,73,20,7.0,JP,08/10/2023
483,lenningen,49.5986,6.3681,55.849999999999966,87,0,3.6,LU,08/10/2023
484,salalah,17.0151,54.0924,78.88999999999993,94,100,3.6,OM,08/10/2023
485,gisborne,-38.6533,178.0042,54.05000000000001,65,100,3.95,NZ,08/10/2023
486,muli,2.9167,73.5667,80.74399999999997,77,100,4.77,MV,08/10/2023
487,talcahuano,-36.7167,-73.1167,55.07600000000008,94,100,5.14,CL,08/10/2023
488,san felipe,10.3399,-68.7425,74.714,91,11,1.5,VE,08/10/2023
489,hafnarfjordur,64.0671,-21.9377,53.97800000000001,76,0,2.06,IS,08/10/2023
490,linxia chengguanzhen,35.6003,103.2064,78.22399999999999,59,38,2.41,CN,08/10/2023
491,tocopilla,-22.092,-70.1979,62.92399999999992,78,14,4.0,CL,08/10/2023
492,pontianak,-0.0333,109.3333,84.18199999999996,70,20,3.09,ID,08/10/2023
493,finley,46.154,-119.0339,84.95599999999996,41,100,6.17,US,08/10/2023
494,juan de herrera,18.874,-71.2383,75.344,94,100,1.2,DO,08/10/2023
495,sokolov,50.1813,12.6401,48.86599999999993,93,0,0.51,CZ,08/10/2023
496,ghat,24.9647,10.1728,79.50200000000001,19,0,1.77,LY,08/10/2023
497,tres pontas,-21.3667,-45.5125,61.71800000000002,77,27,3.81,BR,08/10/2023
498,puerto armuelles,8.2833,-82.8667,81.08600000000007,91,100,1.34,PA,08/10/2023
499,port hedland,-20.3167,118.5667,84.25399999999996,24,2,4.12,AU,08/10/2023
500,yantarnyy,54.8717,19.9381,49.855999999999995,71,97,7.17,RU,08/10/2023
501,antalaha,-14.9003,50.2788,66.344,90,15,2.94,MG,08/10/2023
502,santiago de cao,-7.9589,-79.2392,71.72600000000006,83,100,3.09,PE,08/10/2023
503,san sebastian de la gomera,28.0916,-17.1133,75.56,83,0,2.06,ES,08/10/2023
504,shalqar,47.8333,59.6,68.82800000000003,66,0,7.03,KZ,08/10/2023
505,bikenibeu village,1.3673,173.1241,89.56400000000002,66,20,2.06,KI,08/10/2023
506,taulaga,-11.0553,-171.0883,82.39999999999992,78,84,6.73,AS,08/10/2023
507,levuka,50.1834,-105.4011,55.220000000000084,69,75,6.07,CA,08/10/2023
508,amble,55.3333,-1.5833,61.55599999999998,94,100,1.03,GB,08/10/2023
509,bunia,1.5667,30.25,62.47399999999999,81,17,0.57,CD,08/10/2023
510,sao pedro,-22.5486,-47.9139,66.88399999999984,59,2,1.5,BR,08/10/2023
511,port saint john's,-31.6229,29.5448,61.08800000000002,88,39,3.81,ZA,08/10/2023
512,mpophomeni,-29.5682,30.1862,45.98600000000005,95,19,1.62,ZA,08/10/2023
513,pariaman,-0.619,100.12,84.25399999999996,78,66,2.49,ID,08/10/2023
514,chamical,-30.36,-66.314,57.164000000000044,60,95,2.56,AR,08/10/2023
515,malanje,-9.5402,16.341,62.94199999999995,61,27,1.18,AO,08/10/2023
516,la sarre,48.8002,-79.1996,54.896000000000015,96,65,1.96,CA,08/10/2023
517,bodo,67.28,14.405,61.77199999999999,63,0,7.72,NO,08/10/2023
518,kyzyl-mazhalyk,51.1333,90.6,66.23600000000005,67,22,0.39,RU,08/10/2023
519,tsevie,6.4261,1.2133,76.08199999999994,89,92,3.29,TG,08/10/2023
520,weno,7.4515,151.8468,83.17399999999992,73,92,3.3,FM,08/10/2023
521,shahrud,36.4182,54.9763,72.94999999999999,31,0,2.4,IR,08/10/2023
522,thunder bay,48.4001,-89.3168,62.58199999999994,77,100,3.6,CA,08/10/2023
523,rawai,7.7797,98.3253,86.108,79,79,2.75,TH,08/10/2023
524,flin flon,54.7682,-101.865,55.81400000000002,55,15,2.51,CA,08/10/2023
525,mitu,1.1983,-70.1733,72.57199999999995,98,83,0.35,CO,08/10/2023
526,altamira,-3.2033,-52.2064,73.59800000000001,90,55,2.11,BR,08/10/2023
527,mitsamiouli,-11.3847,43.2844,66.488,88,20,3.09,KM,08/10/2023
528,akhtubinsk,48.2795,46.1722,79.97000000000008,36,48,5.57,RU,08/10/2023
529,summerside,46.3959,-63.7876,64.74200000000002,88,99,3.6,CA,08/10/2023
530,san mariano,7.5,126.0,83.89400000000006,74,100,2.03,PH,08/10/2023
531,djambala,-2.5447,14.7533,67.406,77,14,1.53,CG,08/10/2023
532,usogorsk,63.4106,48.6872,66.32600000000008,69,14,0.09,RU,08/10/2023
533,balabac,7.9868,117.0645,84.88399999999984,73,84,5.16,PH,08/10/2023
534,sylva,58.0348,56.7635,63.77000000000004,64,26,3.0,RU,08/10/2023
535,lazaro cardenas,17.9583,-102.2,82.79599999999999,79,100,0.66,MX,08/10/2023
536,nemuro,43.3236,145.575,69.24200000000002,94,100,7.26,JP,08/10/2023
537,port augusta,-32.5,137.7667,60.97999999999996,50,0,4.02,AU,08/10/2023
538,kuusamo,65.9667,29.1833,61.48399999999987,94,62,3.78,FI,08/10/2023
539,lau,9.2167,11.2833,75.09199999999993,86,100,2.05,NG,08/10/2023
540,ulanhot,46.0833,122.0833,73.18399999999991,69,21,4.46,CN,08/10/2023
541,puerto ayacucho,5.6639,-67.6236,74.66000000000003,96,100,1.78,VE,08/10/2023
542,okha,53.5739,142.9478,61.339999999999975,77,86,4.0,RU,08/10/2023
543,gobabis,-22.45,18.9667,51.02600000000007,28,9,6.23,NA,08/10/2023
544,kajaani,64.2273,27.7285,59.05399999999992,94,100,1.03,FI,08/10/2023
545,beni hassane,35.5672,10.8087,76.44199999999995,58,0,2.85,TN,08/10/2023
546,togur,58.3631,82.8265,53.36599999999993,96,100,5.89,RU,08/10/2023
547,cole harbour,44.6724,-63.4751,67.38799999999998,95,79,5.14,CA,08/10/2023
548,brisas de zicatela,15.8369,-97.0419,84.72200000000004,65,20,0.0,MX,08/10/2023
549,raja,8.4596,25.678,68.34199999999993,98,91,1.06,SS,08/10/2023
550,kirakira,-10.4544,161.9205,78.47600000000006,84,99,4.52,SB,08/10/2023
551,le port,-20.9373,55.2919,67.99999999999994,91,2,2.5,RE,08/10/2023
552,kone,-21.0595,164.8658,68.12600000000003,53,85,6.85,NC,08/10/2023
553,tsiombe,-25.3,45.4833,64.47200000000004,91,20,3.45,MG,08/10/2023
554,tallulah,32.4085,-91.1868,89.59999999999997,55,0,2.57,US,08/10/2023
555,nanfeng,23.7434,111.7959,82.43599999999998,85,100,1.4,CN,08/10/2023
556,jorpeland,59.0225,6.0408,52.105999999999995,99,100,6.95,NO,08/10/2023
557,lagoa,39.05,-27.9833,73.11199999999991,79,96,2.98,PT,08/10/2023
558,namibe,-15.1961,12.1522,60.18799999999993,90,16,3.66,AO,08/10/2023
559,sirte,31.2089,16.5887,77.5399999999999,61,0,3.04,LY,08/10/2023
560,pierre,44.3683,-100.351,77.86399999999998,61,0,2.06,US,08/10/2023
561,gilgit,35.9221,74.3087,84.00200000000001,42,0,1.39,PK,08/10/2023
562,tucurui,-3.7661,-49.6725,73.74200000000002,90,22,1.38,BR,08/10/2023
563,sisimiut,66.9395,-53.6735,40.78399999999988,90,100,3.5,GL,08/10/2023
